2025-04-01 16:25:53.510 | INFO     | __main__:load_keywords_dict:162 - 成功加载关键词词典: ./keywords_dicts\keywords_dict.yaml
2025-04-01 16:26:09.643 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-04-01 16:26:10.661 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-04-01 16:26:10.662 | INFO     | __main__:request_monitor:186 - 切换表情：眨眼
2025-04-01 16:26:10.663 | INFO     | __main__:request_monitor:188 - 保持寄存器读到111
2025-04-01 16:26:10.663 | INFO     | __main__:request_monitor:189 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-04-01 16:26:10.663 | INFO     | __main__:request_monitor:191 - 开始清零
2025-04-01 16:26:10.663 | INFO     | __main__:request_monitor:192 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-04-01 16:26:10.663 | INFO     | __main__:request_monitor:194 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-04-01 16:26:10.664 | INFO     | __main__:request_monitor:195 - 检测到寄存器值为 111，准备退出...
2025-04-01 16:26:10.728 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:26:17.093 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:26:17.093 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:26:20.455 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:26:20.466 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:26:20.665 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:26:24.861 | INFO     | __main__:on_message:381 - 将绿色方块放到方形盒子中
2025-04-01 16:26:25.795 | INFO     | __main__:on_message:381 - ，我不用写
2025-04-01 16:26:26.684 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:26:26.684 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:26:26.728 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:26:27.068 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方块 匹配 方块
2025-04-01 16:26:27.069 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方形 匹配 方形
2025-04-01 16:26:32.379 | INFO     | __main__:process_text_and_send_signal:447 - 发送信号: 401
2025-04-01 16:26:32.379 | INFO     | __main__:process_text_and_send_signal:448 - 切换表情：开心
2025-04-01 16:26:32.386 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:26:33.437 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:28:10.211 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:28:10.211 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:28:14.007 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:28:14.014 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:28:14.362 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:28:20.405 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:28:20.405 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:28:20.440 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:28:21.470 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:28:27.490 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:28:27.490 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:28:30.955 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:28:30.961 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:28:31.147 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:28:37.095 | INFO     | __main__:on_message:381 - 那里面有这么多录音，有个倒倒计时嘛，那个一秒钟哪里还有
2025-04-01 16:28:37.192 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:28:37.192 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:28:37.227 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:28:41.962 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:28:43.005 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:28:50.640 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:28:50.640 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:28:54.063 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:28:54.067 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:28:54.341 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:28:56.395 | INFO     | __main__:on_message:381 - 我觉得还可以
2025-04-01 16:29:00.211 | INFO     | __main__:on_message:381 - 把红色物料放入绿色盒子里
2025-04-01 16:29:00.462 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:29:00.462 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:29:00.462 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:29:00.473 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:29:00.480 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:29:04.769 | INFO     | __main__:process_text_and_send_signal:468 - 发送信号: 404
2025-04-01 16:29:04.769 | INFO     | __main__:process_text_and_send_signal:469 - 切换表情：开心
2025-04-01 16:29:04.769 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:29:05.818 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:29:43.543 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:29:43.543 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:29:47.209 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:29:47.216 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:29:47.929 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:29:53.945 | INFO     | __main__:on_message:381 - 
2025-04-01 16:29:54.008 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:29:54.008 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:29:54.008 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:29:55.064 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:30:00.317 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:30:00.317 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:30:03.857 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:30:03.871 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:30:04.278 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:30:07.030 | INFO     | __main__:on_message:381 - 把红色放点红色
2025-04-01 16:30:08.494 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:30:10.376 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:30:10.376 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:30:10.376 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:30:10.378 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:30:10.379 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:30:14.632 | INFO     | __main__:process_text_and_send_signal:461 - 发送信号: 403
2025-04-01 16:30:14.632 | INFO     | __main__:process_text_and_send_signal:462 - 切换表情：开心
2025-04-01 16:30:14.641 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:30:15.689 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:30:39.324 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:30:39.324 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:30:44.381 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:30:44.388 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:30:44.633 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:30:47.661 | INFO     | __main__:on_message:381 - 把照片丢到绿色盒子里
2025-04-01 16:30:48.962 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:30:50.704 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:30:50.704 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:30:50.704 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:30:55.630 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:30:56.675 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:32:08.500 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:32:08.500 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:32:12.049 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:32:12.058 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:32:12.316 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:32:14.761 | INFO     | __main__:on_message:381 - 绿色换成红色
2025-04-01 16:32:16.081 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:32:18.401 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:32:18.401 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:32:18.404 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:32:21.275 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:32:22.306 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:32:25.125 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:32:25.125 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:32:28.738 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:32:28.743 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:32:29.161 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:32:33.378 | INFO     | __main__:on_message:381 - 把绿色放进红色盒子
2025-04-01 16:32:34.762 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:32:35.295 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:32:35.295 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:32:35.295 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:32:35.295 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:32:35.311 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:32:40.597 | INFO     | __main__:process_text_and_send_signal:447 - 发送信号: 401
2025-04-01 16:32:40.597 | INFO     | __main__:process_text_and_send_signal:448 - 切换表情：开心
2025-04-01 16:32:40.601 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:32:41.657 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:33:12.831 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:33:12.831 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:33:17.457 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:33:17.460 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:33:17.745 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:33:20.561 | INFO     | __main__:on_message:381 - 红色圆形放入方形盒子里
2025-04-01 16:33:21.911 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:33:23.962 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:33:23.962 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:33:23.962 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:33:23.962 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 圆形 匹配 圆形
2025-04-01 16:33:23.969 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方形 匹配 方形
2025-04-01 16:33:28.559 | INFO     | __main__:process_text_and_send_signal:461 - 发送信号: 403
2025-04-01 16:33:28.559 | INFO     | __main__:process_text_and_send_signal:462 - 切换表情：开心
2025-04-01 16:33:28.559 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:33:29.622 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:34:49.252 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:34:49.252 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:34:52.734 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:34:52.738 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:34:52.953 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:34:57.481 | INFO     | __main__:on_message:381 - 把红色放进绿色
2025-04-01 16:34:59.023 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:34:59.023 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:34:59.023 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:34:59.038 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:34:59.051 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:35:04.456 | INFO     | __main__:process_text_and_send_signal:468 - 发送信号: 404
2025-04-01 16:35:04.456 | INFO     | __main__:process_text_and_send_signal:469 - 切换表情：开心
2025-04-01 16:35:04.458 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:35:05.501 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:35:28.692 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:35:28.692 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:35:32.225 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:35:32.229 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:35:32.415 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:35:38.424 | INFO     | __main__:on_message:381 - 
2025-04-01 16:35:38.460 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:35:38.460 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:35:38.476 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:35:39.534 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:35:42.671 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:35:42.671 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:35:46.175 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:35:46.180 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:35:46.361 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:35:50.561 | INFO     | __main__:on_message:381 - 把绿色放进绿色
2025-04-01 16:35:51.977 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:35:52.421 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:35:52.421 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:35:52.421 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:35:52.421 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:35:52.421 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:35:57.788 | INFO     | __main__:process_text_and_send_signal:454 - 发送信号: 402
2025-04-01 16:35:57.788 | INFO     | __main__:process_text_and_send_signal:455 - 切换表情：开心
2025-04-01 16:35:57.794 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:35:58.859 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:36:19.158 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:36:19.158 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:36:22.628 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:36:22.631 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:36:22.798 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:36:26.611 | INFO     | __main__:on_message:381 - 把红色放进红色
2025-04-01 16:36:27.961 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:36:28.855 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:36:28.855 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:36:28.855 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:36:28.855 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:36:28.865 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:36:34.080 | INFO     | __main__:process_text_and_send_signal:461 - 发送信号: 403
2025-04-01 16:36:34.080 | INFO     | __main__:process_text_and_send_signal:462 - 切换表情：开心
2025-04-01 16:36:34.080 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:36:35.131 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:36:52.997 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:36:52.997 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:36:56.358 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:36:56.362 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:36:56.555 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:37:00.317 | INFO     | __main__:on_message:381 - 把红色放进绿色
2025-04-01 16:37:01.726 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:37:02.673 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:37:02.673 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:37:02.673 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:37:02.673 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:37:02.679 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:37:07.849 | INFO     | __main__:process_text_and_send_signal:468 - 发送信号: 404
2025-04-01 16:37:07.849 | INFO     | __main__:process_text_and_send_signal:469 - 切换表情：开心
2025-04-01 16:37:07.856 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:37:08.918 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:37:58.650 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:37:58.650 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:38:02.135 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:38:02.139 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:38:02.336 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:38:05.777 | INFO     | __main__:on_message:381 - 把绿色放进红色
2025-04-01 16:38:07.177 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:38:08.408 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:38:08.408 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:38:08.408 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:38:08.410 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:38:08.411 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:38:13.732 | INFO     | __main__:process_text_and_send_signal:447 - 发送信号: 401
2025-04-01 16:38:13.732 | INFO     | __main__:process_text_and_send_signal:448 - 切换表情：开心
2025-04-01 16:38:13.732 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:38:14.774 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:38:33.793 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:38:33.793 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:38:37.274 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:38:37.277 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:38:37.454 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:38:40.861 | INFO     | __main__:on_message:381 - 把蓝色圆片放到绿色的
2025-04-01 16:38:41.735 | INFO     | __main__:on_message:381 - ，呃，之前我看
2025-04-01 16:38:43.159 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:38:43.521 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:38:43.521 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:38:43.521 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:38:43.534 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 绿色 匹配 绿色
2025-04-01 16:38:43.534 | INFO     | __main__:process_text_and_send_signal:471 - 未找到匹配的组合
2025-04-01 16:38:48.540 | INFO     | __main__:process_text_and_send_signal:476 - 发送信号: 406
2025-04-01 16:38:48.540 | INFO     | __main__:process_text_and_send_signal:477 - 切换表情：难过
2025-04-01 16:38:48.540 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:38:49.595 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:38:54.855 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:38:54.855 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:38:58.379 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:38:58.383 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:38:58.550 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:39:03.594 | INFO     | __main__:on_message:381 - 把红色圆片放到方形盒子里
2025-04-01 16:39:04.588 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:39:04.588 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:39:04.588 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:39:04.601 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方形 匹配 方形
2025-04-01 16:39:04.620 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:39:10.043 | INFO     | __main__:process_text_and_send_signal:461 - 发送信号: 403
2025-04-01 16:39:10.043 | INFO     | __main__:process_text_and_send_signal:462 - 切换表情：开心
2025-04-01 16:39:10.043 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:39:11.092 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:39:25.434 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:39:25.434 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:39:28.958 | INFO     | __main__:wake_callback:176 - ==================================================
2025-04-01 16:39:28.962 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-04-01 16:39:29.173 | INFO     | __main__:run:523 - * 开始录音...
2025-04-01 16:39:33.851 | INFO     | __main__:on_message:381 - 把红色圆片放到人神盒子里发热
2025-04-01 16:39:35.170 | INFO     | __main__:on_message:381 - 。
2025-04-01 16:39:35.219 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-04-01 16:39:35.219 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-04-01 16:39:35.219 | INFO     | __main__:run:556 - * 录音结束
2025-04-01 16:39:35.219 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 红色 匹配 红色
2025-04-01 16:39:35.233 | INFO     | __main__:process_text_and_send_signal:471 - 未找到匹配的组合
2025-04-01 16:39:40.145 | INFO     | __main__:process_text_and_send_signal:476 - 发送信号: 406
2025-04-01 16:39:40.145 | INFO     | __main__:process_text_and_send_signal:477 - 切换表情：难过
2025-04-01 16:39:40.151 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-04-01 16:39:41.195 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-04-01 16:39:42.753 | INFO     | __main__:wake_callback:170 - ==================================================
2025-04-01 16:39:42.753 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-04-01 16:39:46.308 | INFO     | __main__:wake_callback:176 - ==================================================
